Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
486,991,1001,485.142,486000,1540729795030,59.837,41.15267901234568,58879,70655,93183,59903,59903,59903
487,1017,1001,486.125,487000,1540729796013,67.541,41.20686447638604,58879,70655,93183,67583,67583,67583
488,990,1001,487.135,488000,1540729797023,50.708,41.226334016393444,58879,70655,93183,50943,50943,50943
489,1010,1001,488.126,489000,1540729798014,60.756,41.26627198364008,59135,70655,93183,60927,60927,60927
490,975,1001,489.151,490000,1540729799039,49.939,41.28397142857143,58879,70655,93183,50175,50175,50175
491,1023,1001,490.128,491000,1540729800016,75.077,41.35279633401222,59135,70655,93183,75263,75263,75263
492,954,1001,491.176,492000,1540729801064,52.261,41.374967479674794,59135,70655,93183,52479,52479,52479
493,964,1001,492.213,493000,1540729802101,100.691,41.49528397565923,59135,71679,93695,100863,100863,100863
494,1063,1001,493.153,494000,1540729803041,137.25,41.68911943319838,59391,72191,100863,138239,138239,138239
495,1023,1001,494.13,495000,1540729804018,76.54,41.75952525252525,59903,72703,100863,76799,76799,76799
496,999,1001,495.132,496000,1540729805020,54.284,41.78477620967742,59903,72703,100863,54527,54527,54527
497,999,1001,496.134,497000,1540729806022,56.462,41.814307847082496,59903,72703,100863,56575,56575,56575
498,998,1001,497.136,498000,1540729807024,58.615,41.84804417670683,59903,72703,100863,58623,58623,58623
499,1004,1001,498.132,499000,1540729808020,58.955,41.88232665330661,59903,72703,100863,59135,59135,59135
500,1001,1001,499.131,500000,1540729809019,54.073,41.906708,59391,72191,93695,54271,54271,54271
501,994,1001,500.137,501000,1540729810025,52.937,41.9287245508982,59391,72191,93695,52991,52991,52991
502,1008,1001,501.129,502000,1540729811017,59.106,41.9629422310757,59391,72191,93695,59135,59135,59135
503,992,1001,502.137,503000,1540729812025,51.241,41.98138767395626,59391,72191,93695,51455,51455,51455
504,997,1001,503.14,504000,1540729813028,58.762,42.01468253968254,59391,72191,93695,58879,58879,58879
505,999,1001,504.141,505000,1540729814029,61.001,42.05227920792079,59903,72191,93695,61183,61183,61183
506,988,1001,505.153,506000,1540729815041,61.234,42.09018774703557,60159,72191,93695,61439,61439,61439
507,1014,1001,506.139,507000,1540729816027,74.181,42.153483234714,60927,72703,93695,74239,74239,74239
508,1007,1001,507.132,508000,1540729817020,59.253,42.1871437007874,60927,72703,93695,59391,59391,59391
509,1006,1001,508.127,509000,1540729818015,53.401,42.20917485265226,60927,72703,93695,53503,53503,53503
510,992,1001,509.135,510000,1540729819023,47.57,42.219686274509804,60159,72703,93695,47615,47615,47615
511,1004,1001,510.132,511000,1540729820020,56.284,42.24720939334638,60159,72703,93695,56319,56319,56319
512,1000,1001,511.132,512000,1540729821020,52.018,42.26629296875,60159,72703,93695,52223,52223,52223
513,994,1001,512.138,513000,1540729822026,51.766,42.28481091617934,60159,72703,93695,51967,51967,51967
514,1001,1001,513.137,514000,1540729823025,56.745,42.31294357976654,60159,72703,93695,56831,56831,56831
515,1003,1001,514.135,515000,1540729824023,55.836,42.339201941747575,60159,72703,93695,56063,56063,56063
516,996,1001,515.139,516000,1540729825027,51.825,42.35758527131783,60159,72703,93695,51967,51967,51967
517,1000,1001,516.139,517000,1540729826027,54.824,42.38169825918762,60159,72703,93695,55039,55039,55039
518,1006,1001,517.134,518000,1540729827022,55.552,42.40712355212355,60159,72703,93695,55807,55807,55807
519,997,1001,518.137,519000,1540729828025,50.297,42.42232562620424,60159,72703,93695,50431,50431,50431
520,998,1001,519.139,520000,1540729829027,51.943,42.44063461538462,59903,72191,93695,51967,51967,51967
521,995,1001,520.144,521000,1540729830032,53.655,42.46215930902111,59903,72191,93695,53759,53759,53759
522,999,1001,521.145,522000,1540729831033,58.029,42.49198084291188,59903,72191,93695,58111,58111,58111
523,1000,1001,522.145,523000,1540729832033,58.67,42.52291395793499,59903,72191,93695,58879,58879,58879
524,1004,1001,523.141,524000,1540729833029,58.825,42.5540248091603,59903,72191,93695,58879,58879,58879
525,1004,1001,524.137,525000,1540729834025,54.193,42.57619428571429,59903,72191,93695,54271,54271,54271
526,956,1001,525.183,526000,1540729835071,51.343,42.592861216730036,59903,72191,93695,51455,51455,51455
527,1046,1001,526.14,527000,1540729836028,97.357,42.6967779886148,60159,72703,97791,97791,97791,97791
528,999,1001,527.141,528000,1540729837029,53.438,42.717121212121214,60159,72703,97791,53503,53503,53503
529,988,1001,528.153,529000,1540729838041,55.131,42.740587901701325,60159,72703,97791,55295,55295,55295
530,1014,1001,529.14,530000,1540729839028,66.548,42.785507547169814,60159,72703,97791,66559,66559,66559
531,999,1001,530.141,531000,1540729840029,53.108,42.8049472693032,60159,72703,97791,53247,53247,53247
532,979,1001,531.162,532000,1540729841050,53.501,42.82505263157895,60159,72703,97791,53503,53503,53503
533,1020,1001,532.143,533000,1540729842031,75.567,42.886482176360225,60927,73727,97791,75775,75775,75775
534,994,1001,533.149,534000,1540729843037,55.355,42.909831460674155,60927,73727,97791,55551,55551,55551
535,1006,1001,534.143,535000,1540729844031,61.077,42.94378878504673,60927,73727,97791,61183,61183,61183
536,997,1001,535.146,536000,1540729845034,54.752,42.96581902985075,60927,73727,97791,54783,54783,54783
537,1004,1001,536.142,537000,1540729846030,57.067,42.9920782122905,60927,73727,97791,57087,57087,57087
538,1003,1001,537.14,538000,1540729847028,52.47,43.009695167286246,60927,73727,97791,52479,52479,52479
539,989,1001,538.152,539000,1540729848040,50.565,43.02371243042671,60927,73727,97791,50687,50687,50687
540,997,1001,539.155,540000,1540729849043,61.586,43.05808703703704,60927,72703,97791,61695,61695,61695
541,1004,1001,540.151,541000,1540729850039,64.317,43.09738262476895,61183,72703,97791,64511,64511,64511
542,1003,1001,541.148,542000,1540729851036,59.78,43.128162361623616,61183,72703,97791,59903,59903,59903
543,998,1001,542.15,543000,1540729852038,55.933,43.15174401473296,61183,72703,97791,56063,56063,56063
544,1001,1001,543.149,544000,1540729853037,57.015,43.17722794117647,61183,72703,97791,57087,57087,57087
545,993,1001,544.156,545000,1540729854044,55.915,43.2006,61183,72703,97791,56063,56063,56063
546,1007,1001,545.149,546000,1540729855037,61.833,43.23472527472528,61183,72703,97791,61951,61951,61951
547,1002,1001,546.147,547000,1540729856035,53.595,43.253665447897625,61183,72703,97791,53759,53759,53759
548,995,1001,547.152,548000,1540729857040,51.44,43.26860401459854,61183,72703,97791,51455,51455,51455
549,1006,1001,548.147,549000,1540729858035,57.394,43.294333333333334,61183,72703,97791,57599,57599,57599
550,993,1001,549.154,550000,1540729859042,51.359,43.30899636363636,61183,72703,97791,51455,51455,51455
551,1004,1001,550.151,551000,1540729860039,59.509,43.33839745916515,61183,72703,97791,59647,59647,59647
552,995,1001,551.156,552000,1540729861044,55.187,43.35986231884058,61183,72703,97791,55295,55295,55295
553,1000,1001,552.156,553000,1540729862044,60.23,43.39036889692586,61183,72703,97791,60415,60415,60415
554,1004,1001,553.152,554000,1540729863040,60.343,43.42096931407942,61183,72703,97791,60415,60415,60415
555,1002,1001,554.151,555000,1540729864039,56.891,43.44523963963964,61183,72703,97791,57087,57087,57087
556,995,1001,555.156,556000,1540729865044,54.196,43.464575539568344,61183,72703,97791,54271,54271,54271
557,975,1001,556.182,557000,1540729866070,60.393,43.494967684021546,61183,72703,97791,60415,60415,60415
558,1008,1001,557.174,558000,1540729867062,85.62,43.5704605734767,61183,73727,97791,86015,86015,86015
559,999,1001,558.175,559000,1540729868063,76.894,43.63007334525939,61439,74239,97791,77311,77311,77311
560,1022,1001,559.154,560000,1540729869042,78.118,43.69165892857143,61439,74239,97791,78335,78335,78335
561,955,1001,560.201,561000,1540729870089,56.352,43.71422638146168,61439,74239,97791,56575,56575,56575
562,1052,1001,561.151,562000,1540729871039,102.956,43.81963879003559,61439,74239,100863,103423,103423,103423
563,1001,1001,562.151,563000,1540729872039,54.186,43.838051509769095,61439,74239,100863,54271,54271,54271
564,999,1001,563.153,564000,1540729873041,54.157,43.8563475177305,61439,74239,100863,54271,54271,54271
565,1005,1001,564.149,565000,1540729874037,56.39,43.878530973451326,61439,74239,100863,56575,56575,56575
566,998,1001,565.152,566000,1540729875040,52.565,43.89387809187279,61439,74239,100863,52735,52735,52735
567,997,1001,566.155,567000,1540729876043,54.676,43.91289417989418,61439,74239,100863,54783,54783,54783
568,1000,1001,567.155,568000,1540729877043,57.992,43.93768133802817,61439,74239,100863,58111,58111,58111
569,1002,1001,568.154,569000,1540729878042,57.707,43.96188049209139,61439,74239,100863,57855,57855,57855
570,1002,1001,569.152,570000,1540729879040,55.693,43.98246140350877,61439,74239,100863,55807,55807,55807
571,995,1001,570.157,571000,1540729880045,53.091,43.99841330998249,61439,74239,100863,53247,53247,53247
572,1003,1001,571.155,572000,1540729881043,57.925,44.02276048951049,61439,74239,100863,58111,58111,58111
573,989,1001,572.166,573000,1540729882054,54.155,44.040443280977314,61439,74239,100863,54271,54271,54271
574,1006,1001,573.16,574000,1540729883048,65.321,44.077517421602785,61439,74239,100863,65535,65535,65535
575,997,1001,574.163,575000,1540729884051,59.512,44.10436,61439,74239,100863,59647,59647,59647
576,1007,1001,575.156,576000,1540729885044,62.802,44.13682118055556,61695,74239,100863,62975,62975,62975
577,993,1001,576.163,577000,1540729886051,55.025,44.15569150779896,61695,74239,100863,55039,55039,55039
578,1001,1001,577.163,578000,1540729887051,63.289,44.188794117647056,61951,74239,100863,63487,63487,63487
579,998,1001,578.165,579000,1540729888053,62.438,44.220312607944734,62463,74239,100863,62463,62463,62463
580,998,1001,579.167,580000,1540729889055,64.064,44.25452586206897,62463,74239,100863,64255,64255,64255
581,1006,1001,580.161,581000,1540729890049,66.142,44.29219793459553,62463,74239,100863,66559,66559,66559
582,990,1001,581.171,582000,1540729891059,59.78,44.318809278350514,62463,74239,100863,59903,59903,59903
583,1014,1001,582.158,583000,1540729892046,69.826,44.36256089193825,62463,74239,100863,70143,70143,70143
584,980,1001,583.178,584000,1540729893066,54.686,44.38023801369863,62463,74239,100863,54783,54783,54783
585,1017,1001,584.161,585000,1540729894049,73.686,44.43033333333333,62463,74239,100863,73727,73727,73727
586,994,1001,585.168,586000,1540729895056,56.969,44.45173037542662,62463,74239,100863,57087,57087,57087
587,1000,1001,586.169,587000,1540729896057,62.713,44.4828398637138,62719,74239,100863,62719,62719,62719
588,1004,1001,587.165,588000,1540729897053,62.582,44.51362074829932,62719,74239,100863,62719,62719,62719
589,1003,1001,588.162,589000,1540729898050,57.1,44.53498981324278,62719,74239,100863,57343,57343,57343
590,995,1001,589.167,590000,1540729899055,53.812,44.550713559322034,62719,74239,100863,54015,54015,54015
591,968,1001,590.2,591000,1540729900088,58.709,44.57467005076142,62719,74239,100863,58879,58879,58879
592,1018,1001,591.182,592000,1540729901070,89.864,44.6511722972973,62719,74239,100863,90111,90111,90111
593,1011,1001,592.171,593000,1540729902059,71.108,44.69578752107926,62719,74239,100863,71167,71167,71167
594,1000,1001,593.171,594000,1540729903059,59.684,44.7210202020202,62719,74239,100863,59903,59903,59903
595,984,1001,594.188,595000,1540729904076,59.842,44.746433613445376,62719,74239,100863,59903,59903,59903
596,1013,1001,595.175,596000,1540729905063,75.066,44.797305369127514,62975,74751,100863,75263,75263,75263
597,990,1001,596.185,597000,1540729906073,61.781,44.82575376884422,62975,74751,100863,61951,61951,61951
598,1011,1001,597.174,598000,1540729907062,70.741,44.86909030100335,62975,74751,100863,71167,71167,71167
599,993,1001,598.181,599000,1540729908069,58.609,44.89202838063439,62975,74751,100863,58623,58623,58623
600,999,1001,599.182,600000,1540729909070,65.514,44.92639833333333,62975,74239,97791,65535,65535,65535
601,946,1001,600.238,601000,1540729910126,67.299,44.963623960066556,63231,74239,97791,67583,67583,67583
602,1042,1001,601.197,602000,1540729911085,122.099,45.09175581395349,63487,74751,100863,122367,122367,122367
603,1024,1001,602.173,603000,1540729912061,81.23,45.15168656716418,64255,75263,100863,81407,81407,81407
604,984,1001,603.189,604000,1540729913077,57.385,45.171940397350994,64255,75263,100863,57599,57599,57599
605,1010,1001,604.179,605000,1540729914067,73.46,45.21869752066116,64511,75263,100863,73727,73727,73727
606,988,1001,605.191,606000,1540729915079,63.461,45.248800330033006,64511,75263,100863,63487,63487,63487
607,1015,1001,606.177,607000,1540729916065,76.321,45.29999011532125,64767,75263,100863,76799,76799,76799
608,1006,1001,607.172,608000,1540729917060,62.337,45.3280115131579,64767,75263,100863,62463,62463,62463
609,1001,1001,608.171,609000,1540729918059,56.381,45.34616091954023,64767,75263,100863,56575,56575,56575
610,988,1001,609.183,610000,1540729919071,55.554,45.36289508196721,64511,75263,100863,55807,55807,55807
611,1006,1001,610.177,611000,1540729920065,67.66,45.39938788870704,64767,75263,100863,68095,68095,68095
612,1000,1001,611.177,612000,1540729921065,60.792,45.42453921568627,64767,75263,100863,60927,60927,60927
613,997,1001,612.18,613000,1540729922068,60.08,45.448446982055465,64767,75263,100863,60159,60159,60159
614,966,1001,613.215,614000,1540729923103,63.508,45.47785993485342,64767,75263,100863,63743,63743,63743
615,1043,1001,614.174,615000,1540729924062,99.298,45.565372357723575,65535,75263,100863,99327,99327,99327
616,998,1001,615.176,616000,1540729925064,57.382,45.5845551948052,65535,75263,100863,57599,57599,57599
617,998,1001,616.178,617000,1540729926066,59.71,45.6074489465154,65535,75263,100863,59903,59903,59903
618,998,1001,617.181,618000,1540729927069,62.421,45.634655339805825,65535,75263,100863,62463,62463,62463
619,992,1001,618.189,619000,1540729928077,64.164,45.66458966074313,65535,75263,100863,64255,64255,64255
620,1016,1001,619.173,620000,1540729929061,72.301,45.707551612903224,65535,75263,100863,72703,72703,72703
621,997,1001,620.176,621000,1540729930064,56.405,45.72477777777778,65535,75263,100863,56575,56575,56575
622,1004,1001,621.173,622000,1540729931061,60.125,45.747929260450164,65535,75263,100863,60159,60159,60159
623,997,1001,622.176,623000,1540729932064,56.277,45.76482985553772,65535,75263,100863,56319,56319,56319
624,956,1001,623.222,624000,1540729933110,60.046,45.78771634615384,65535,75263,100863,60159,60159,60159
625,1053,1001,624.171,625000,1540729934059,104.976,45.8824176,65535,75263,100863,105471,105471,105471
626,988,1001,625.183,626000,1540729935071,55.011,45.897,65535,75263,100863,55039,55039,55039
627,998,1001,626.185,627000,1540729936073,65.401,45.92810685805423,65535,75263,100863,65535,65535,65535
628,977,1001,627.208,628000,1540729937096,67.042,45.96172770700637,66047,75263,100863,67071,67071,67071
629,1026,1001,628.183,629000,1540729938071,90.926,46.033213036565975,66047,75775,100863,91135,91135,91135
630,1006,1001,629.178,630000,1540729939066,65.09,46.06346190476191,66047,75775,100863,65279,65279,65279
631,996,1001,630.182,631000,1540729940070,59.276,46.08440095087163,66047,75775,100863,59391,59391,59391
632,1001,1001,631.182,632000,1540729941070,64.398,46.11337816455696,66047,75775,100863,64511,64511,64511
633,1004,1001,632.178,633000,1540729942066,63.478,46.140810426540284,66047,75775,100863,63487,63487,63487
634,1003,1001,633.175,634000,1540729943063,59.711,46.16221451104101,66047,75775,100863,59903,59903,59903
635,1002,1001,634.174,635000,1540729944062,57.667,46.180332283464566,66047,75775,100863,57855,57855,57855
636,993,1001,635.181,636000,1540729945069,55.694,46.195290880503144,66047,75775,100863,55807,55807,55807
637,1005,1001,636.177,637000,1540729946065,63.765,46.22287284144427,66047,75775,100863,63999,63999,63999
638,996,1001,637.181,638000,1540729947069,57.724,46.24089968652038,66047,75775,100863,57855,57855,57855
639,1001,1001,638.18,639000,1540729948068,60.775,46.26364475743349,66047,75775,100863,60927,60927,60927
640,994,1001,639.186,640000,1540729949074,58.962,46.2834859375,65535,75263,100863,59135,59135,59135
641,1010,1001,640.176,641000,1540729950064,64.074,46.31124024960999,65535,75263,100863,64255,64255,64255
642,998,1001,641.178,642000,1540729951066,53.965,46.32316199376947,65535,75263,100863,54015,54015,54015
643,996,1001,642.182,643000,1540729952070,55.114,46.336833592534994,65535,75263,100863,55295,55295,55295
644,1000,1001,643.182,644000,1540729953070,58.754,46.356114906832296,65535,75263,100863,58879,58879,58879
645,998,1001,644.184,645000,1540729954072,57.913,46.37403255813953,65535,75263,100863,58111,58111,58111
646,997,1001,645.187,646000,1540729955075,58.983,46.39355108359133,65535,75263,100863,59135,59135,59135
647,998,1001,646.189,647000,1540729956077,61.257,46.41652395672334,65535,75263,100863,61439,61439,61439
648,1005,1001,647.184,648000,1540729957072,63.458,46.4428225308642,65535,75263,100863,63487,63487,63487
649,1003,1001,648.181,649000,1540729958069,58.642,46.46161941448382,65535,75263,100863,58879,58879,58879
650,991,1001,649.19,650000,1540729959078,55.009,46.47476923076923,65535,75263,100863,55039,55039,55039
651,1008,1001,650.182,651000,1540729960070,63.102,46.50031029185868,65535,75263,100863,63231,63231,63231
652,998,1001,651.184,652000,1540729961072,55.299,46.513805214723924,65535,75263,100863,55551,55551,55551
653,997,1001,652.187,653000,1540729962075,57.288,46.53030474732006,65535,75263,100863,57343,57343,57343
654,1004,1001,653.183,654000,1540729963071,60.441,46.5515749235474,65535,75263,100863,60671,60671,60671
655,996,1001,654.187,655000,1540729964075,56.611,46.56693282442748,65535,75263,100863,56831,56831,56831
656,1001,1001,655.186,656000,1540729965074,60.667,46.58842682926829,65535,75263,100863,60671,60671,60671
657,967,1001,656.22,657000,1540729966108,59.456,46.60801217656012,65535,75263,100863,59647,59647,59647
658,1036,1001,657.186,658000,1540729967074,93.941,46.679946808510635,65535,75775,100863,94207,94207,94207
659,945,1001,658.244,659000,1540729968132,59.193,46.69893474962064,65535,75775,100863,59391,59391,59391
660,1061,1001,659.186,660000,1540729969074,116.675,46.804959090909094,65535,75775,103423,116735,116735,116735
661,988,1001,660.198,661000,1540729970086,57.917,46.821770045385776,65535,75775,103423,58111,58111,58111
662,1004,1001,661.194,662000,1540729971082,69.036,46.855326283987914,66047,75775,103423,69119,69119,69119
663,1005,1001,662.189,663000,1540729972077,65.17,46.88295022624435,66047,75775,103423,65279,65279,65279
664,986,1001,663.203,664000,1540729973091,60.301,46.90315813253012,66047,75775,103423,60415,60415,60415
665,1014,1001,664.189,665000,1540729974077,74.985,46.94538646616542,66047,75775,103423,75263,75263,75263
666,999,1001,665.19,666000,1540729975078,59.813,46.964707207207205,66047,75775,103423,59903,59903,59903
667,1004,1001,666.187,667000,1540729976075,60.494,46.98499100449775,66047,75775,103423,60671,60671,60671
668,995,1001,667.192,668000,1540729977080,56.165,46.99873353293413,66047,75775,103423,56319,56319,56319
669,990,1001,668.202,669000,1540729978090,61.282,47.020083707025414,66047,75775,103423,61439,61439,61439
670,1012,1001,669.19,670000,1540729979078,72.017,47.05739253731343,66047,75775,103423,72191,72191,72191
671,997,1001,670.193,671000,1540729980081,59.456,47.075870342771985,66047,75775,103423,59647,59647,59647
672,1004,1001,671.19,672000,1540729981078,63.575,47.10042261904762,66047,75775,103423,63743,63743,63743
673,1000,1001,672.19,673000,1540729982078,59.145,47.118319465081726,66047,75775,103423,59391,59391,59391
674,1000,1001,673.19,674000,1540729983078,59.357,47.136477744807124,66047,75775,103423,59391,59391,59391
675,988,1001,674.202,675000,1540729984090,60.198,47.155828148148146,66047,75775,103423,60415,60415,60415
676,977,1001,675.225,676000,1540729985113,71.664,47.19208284023669,66559,75775,103423,71679,71679,71679
677,1037,1001,676.189,677000,1540729986077,94.541,47.26202215657312,66559,76287,103423,94719,94719,94719
678,998,1001,677.191,678000,1540729987079,58.557,47.278681415929206,66559,76287,103423,58623,58623,58623
679,997,1001,678.194,679000,1540729988082,60.588,47.29828276877761,66559,76287,103423,60671,60671,60671
680,998,1001,679.197,680000,1540729989085,64.589,47.323710294117646,66559,75775,103423,64767,64767,64767
681,968,1001,680.23,681000,1540729990118,66.769,47.35226431718062,66559,75775,103423,67071,67071,67071
682,1037,1001,681.194,682000,1540729991082,98.726,47.42759237536657,66559,76287,103423,98815,98815,98815
683,1000,1001,682.194,683000,1540729992082,62.035,47.448979502196195,66559,76287,103423,62207,62207,62207
684,1003,1001,683.191,684000,1540729993079,62.156,47.47048099415205,66559,76287,103423,62207,62207,62207
685,1002,1001,684.189,685000,1540729994077,59.28,47.48772116788321,66559,76287,103423,59391,59391,59391
686,987,1001,685.202,686000,1540729995090,57.224,47.501913994169094,66559,76287,103423,57343,57343,57343
687,1013,1001,686.189,687000,1540729996077,70.224,47.53498835516739,66559,76287,103423,70655,70655,70655
688,992,1001,687.198,688000,1540729997086,58.384,47.55075726744186,66559,76287,103423,58623,58623,58623
689,1007,1001,688.191,689000,1540729998079,66.369,47.57806966618288,66559,76287,103423,66559,66559,66559
690,997,1001,689.194,690000,1540729999082,60.164,47.596310144927536,66559,76287,103423,60415,60415,60415
691,992,1001,690.202,691000,1540730000090,62.4,47.61773371924747,66559,76287,103423,62463,62463,62463
692,1008,1001,691.194,692000,1540730001082,69.932,47.649979768786125,66559,76287,103423,70143,70143,70143
693,1002,1001,692.193,693000,1540730002081,63.003,47.6721341991342,66559,76287,103423,63231,63231,63231
694,1002,1001,693.191,694000,1540730003079,60.613,47.69078097982709,66559,76287,103423,60671,60671,60671
695,997,1001,694.194,695000,1540730004082,58.687,47.70660287769784,66559,76287,103423,58879,58879,58879
696,1000,1001,695.194,696000,1540730005082,61.376,47.726242816091954,66559,76287,103423,61439,61439,61439
697,999,1001,696.195,697000,1540730006083,60.849,47.74507030129125,66559,76287,103423,60927,60927,60927
698,997,1001,697.198,698000,1540730007086,61.347,47.764557306590255,66559,76287,103423,61439,61439,61439
699,968,1001,698.231,699000,1540730008119,64.386,47.78833619456366,66559,76287,103423,64511,64511,64511
700,1036,1001,699.196,700000,1540730009084,97.176,47.85889,66559,76287,100863,97279,97279,97279
701,996,1001,700.2,701000,1540730010088,61.799,47.87877603423681,66559,76287,100863,61951,61951,61951
702,997,1001,701.203,702000,1540730011091,64.707,47.90274786324786,66559,76287,100863,64767,64767,64767
703,1006,1001,702.197,703000,1540730012085,67.411,47.93049786628734,67071,76287,100863,67583,67583,67583
704,998,1001,703.199,704000,1540730013087,61.59,47.94990056818182,67071,76287,100863,61695,61695,61695
705,997,1001,704.202,705000,1540730014090,63.639,47.97215460992908,67071,76287,100863,63743,63743,63743
706,1003,1001,705.199,706000,1540730015087,66.786,47.99880311614731,67071,76287,100863,67071,67071,67071
707,1000,1001,706.199,707000,1540730016087,63.039,48.02007637906648,67071,76287,100863,63231,63231,63231
708,1003,1001,707.196,708000,1540730017084,63.179,48.04148728813559,67071,76287,100863,63231,63231,63231
709,998,1001,708.198,709000,1540730018086,60.213,48.05865444287729,67071,76287,100863,60415,60415,60415
710,1003,1001,709.195,710000,1540730019083,62.619,48.079161971830985,67071,76287,100863,62719,62719,62719
711,1000,1001,710.195,711000,1540730020083,59.372,48.09504500703235,67071,76287,100863,59391,59391,59391
712,1002,1001,711.193,712000,1540730021081,59.394,48.1109143258427,67071,76287,100863,59647,59647,59647
713,990,1001,712.203,713000,1540730022091,57.514,48.124102384291724,67071,76287,100863,57599,57599,57599
714,998,1001,713.205,714000,1540730023093,68.002,48.15194257703081,67071,76287,100863,68095,68095,68095
715,1008,1001,714.197,715000,1540730024085,69.205,48.18138741258741,67071,76287,100863,69631,69631,69631
716,998,1001,715.199,716000,1540730025087,61.202,48.19957262569832,67071,76287,100863,61439,61439,61439
717,996,1001,716.203,717000,1540730026091,63.3,48.22063319386332,67071,76287,100863,63487,63487,63487
718,965,1001,717.239,718000,1540730027127,67.046,48.24685236768802,67071,76287,100863,67071,67071,67071
719,1047,1001,718.195,719000,1540730028083,104.075,48.32449930458971,67071,76799,103423,104447,104447,104447
720,999,1001,719.196,720000,1540730029084,59.107,48.339475,67071,76287,103423,59135,59135,59135
721,1000,1001,720.196,721000,1540730030084,60.194,48.35591678224688,67071,76287,103423,60415,60415,60415
722,991,1001,721.205,722000,1540730031093,60.375,48.372563711911354,67071,76287,103423,60415,60415,60415
723,1006,1001,722.199,723000,1540730032087,69.08,48.401204702627936,67071,76287,103423,69119,69119,69119
724,1004,1001,723.195,724000,1540730033083,63.192,48.421633977900555,67071,76287,103423,63231,63231,63231
725,1001,1001,724.194,725000,1540730034082,59.395,48.43676965517241,67071,76287,103423,59647,59647,59647
726,995,1001,725.2,726000,1540730035088,59.64,48.452201101928374,67071,76287,103423,59647,59647,59647
727,1007,1001,726.193,727000,1540730036081,63.834,48.47335900962861,67071,76287,103423,63999,63999,63999
728,995,1001,727.198,728000,1540730037086,55.989,48.483682692307696,67071,76287,103423,56063,56063,56063
729,999,1001,728.199,729000,1540730038087,61.189,48.50111111111111,67071,76287,103423,61439,61439,61439
730,992,1001,729.207,730000,1540730039095,62.323,48.520045205479455,67071,76287,103423,62463,62463,62463
731,1006,1001,730.201,731000,1540730040089,70.089,48.5495512995896,67071,76287,103423,70143,70143,70143
732,1002,1001,731.199,732000,1540730041087,64.062,48.57074316939891,67071,76287,103423,64255,64255,64255
733,1000,1001,732.199,733000,1540730042087,61.592,48.58850750341064,67071,76287,103423,61695,61695,61695
734,998,1001,733.201,734000,1540730043089,61.751,48.60644005449591,67071,76287,103423,61951,61951,61951
735,997,1001,734.204,735000,1540730044092,62.484,48.62532108843537,67071,76287,103423,62719,62719,62719
736,1003,1001,735.202,736000,1540730045090,66.434,48.649517663043476,67071,76287,103423,66559,66559,66559
737,1001,1001,736.201,737000,1540730046089,63.524,48.66970013568521,67071,76287,103423,63743,63743,63743
738,1001,1001,737.2,738000,1540730047088,62.559,48.68852032520325,67071,76287,103423,62719,62719,62719
739,994,1001,738.206,739000,1540730048094,61.434,48.705767253044655,67071,76287,103423,61439,61439,61439
740,1005,1001,739.201,740000,1540730049089,67.565,48.731252702702704,67071,75775,103423,67583,67583,67583
741,997,1001,740.204,741000,1540730050092,62.189,48.74941430499325,67071,75775,103423,62207,62207,62207
742,1004,1001,741.2,742000,1540730051088,64.696,48.77090566037736,67071,75775,103423,64767,64767,64767
743,996,1001,742.204,743000,1540730052092,60.223,48.786318977119784,67071,75775,103423,60415,60415,60415
744,1001,1001,743.203,744000,1540730053091,63.67,48.80632392473118,67071,75775,103423,63743,63743,63743
745,991,1001,744.212,745000,1540730054100,62.373,48.82453422818792,67071,75775,103423,62463,62463,62463
746,1012,1001,745.2,746000,1540730055088,71.283,48.854639410187666,67583,75775,103423,71679,71679,71679
747,996,1001,746.204,747000,1540730056092,59.058,48.86829852744311,67583,75775,103423,59135,59135,59135
748,994,1001,747.21,748000,1540730057098,62.71,48.88680347593583,67583,75775,103423,62719,62719,62719
749,1002,1001,748.208,749000,1540730058096,68.212,48.912604806408545,67583,75775,103423,68607,68607,68607
750,1002,1001,749.207,750000,1540730059095,67.437,48.937304,67583,75775,103423,67583,67583,67583
751,994,1001,750.213,751000,1540730060101,65.159,48.95890412782956,67583,75775,103423,65279,65279,65279
752,1006,1001,751.208,752000,1540730061096,71.858,48.98935505319149,67583,75775,103423,72191,72191,72191
753,1000,1001,752.209,753000,1540730062097,65.783,49.01165737051793,67583,75775,103423,66047,66047,66047
754,1001,1001,753.208,754000,1540730063096,64.896,49.032724137931034,67583,75775,103423,65023,65023,65023
755,987,1001,754.221,755000,1540730064109,63.925,49.05244900662252,67583,75775,103423,63999,63999,63999
756,1016,1001,755.205,756000,1540730065093,76.984,49.0893955026455,67583,76287,103423,77311,77311,77311
757,1001,1001,756.205,757000,1540730066093,61.999,49.106449141347426,67583,76287,103423,62207,62207,62207
758,1000,1001,757.205,758000,1540730067093,61.0,49.12213984168866,67583,76287,103423,61183,61183,61183
759,1003,1001,758.203,759000,1540730068091,61.997,49.139102766798416,67583,76287,103423,62207,62207,62207
