Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
285,998,1003,284.062,285000,1540645488973,0.001,0.4821684210526316,1003,1003,1695,1,1,1
286,1001,1003,285.061,286000,1540645489972,0.59,0.48254545454545456,1003,1003,1695,591,591,591
287,1001,1003,286.06,287000,1540645490971,0.0,0.48086411149825786,1003,1003,1695,0,0,0
288,999,1003,287.061,288000,1540645491972,0.0,0.4791944444444444,1003,1003,1695,0,0,0
289,999,1003,288.062,289000,1540645492973,0.0,0.4775363321799308,1003,1003,1695,0,0,0
290,995,1003,289.067,290000,1540645493978,0.0,0.4758896551724138,1003,1003,1695,0,0,0
291,1005,1003,290.062,291000,1540645494973,0.157,0.4747938144329897,1003,1003,1695,157,157,157
292,997,1003,291.065,292000,1540645495976,0.0,0.4731678082191781,1003,1003,1695,0,0,0
293,1001,1003,292.065,293000,1540645496976,0.999,0.47496245733788395,1003,1003,1695,999,999,999
294,1001,1003,293.064,294000,1540645497975,0.0,0.4733469387755102,1003,1003,1695,0,0,0
295,1000,1003,294.065,295000,1540645498976,0.999,0.475128813559322,1003,1003,1695,999,999,999
296,1001,1003,295.065,296000,1540645499976,0.999,0.47689864864864867,1003,1003,1695,999,999,999
297,1000,1003,296.065,297000,1540645500976,0.0,0.47529292929292927,1003,1003,1695,0,0,0
298,1001,1003,297.064,298000,1540645501975,0.0,0.4736979865771812,1003,1003,1695,0,0,0
299,1000,1003,298.064,299000,1540645502975,0.0,0.47211371237458194,1003,1003,1695,0,0,0
300,1000,1003,299.064,300000,1540645503975,0.457,0.47206333333333333,1003,1003,1511,457,457,457
301,1001,1003,300.063,301000,1540645504974,1.0,0.4738172757475083,1003,1003,1511,1003,1003,1003
302,1000,1003,301.063,302000,1540645505974,0.999,0.47555629139072847,1003,1003,1511,999,999,999
303,998,1003,302.065,303000,1540645506976,0.0,0.473986798679868,1003,1003,1511,0,0,0
304,1002,1003,303.064,304000,1540645507975,0.999,0.4757138157894737,1003,1003,1511,999,999,999
305,999,1003,304.066,305000,1540645508977,0.999,0.4774295081967213,1003,1003,1511,999,999,999
306,1001,1003,305.065,306000,1540645509976,0.824,0.47856209150326795,1003,1003,1511,827,827,827
307,1002,1003,306.063,307000,1540645510974,0.0,0.47700325732899024,1003,1003,1511,0,0,0
308,998,1003,307.065,308000,1540645511976,0.0,0.47545454545454546,1003,1003,1511,0,0,0
309,1001,1003,308.064,309000,1540645512975,0.0,0.473915857605178,1003,1003,1511,0,0,0
310,998,1003,309.067,310000,1540645513978,0.999,0.47560967741935484,1003,1003,1511,999,999,999
311,1002,1003,310.065,311000,1540645514976,0.579,0.4759421221864952,1003,1003,1511,579,579,579
312,1000,1003,311.065,312000,1540645515976,0.001,0.4744198717948718,1003,1003,1511,1,1,1
313,1000,1002,312.065,313000,1540645516976,0.999,0.4760958466453674,1003,1003,1511,999,999,999
314,1000,1002,313.065,314000,1540645517976,0.001,0.4745828025477707,1003,1003,1511,1,1,1
315,1000,1002,314.065,315000,1540645518976,0.999,0.47624761904761903,1003,1003,1511,999,999,999
316,1001,1002,315.064,316000,1540645519975,0.0,0.4747405063291139,1003,1003,1511,0,0,0
317,1000,1002,316.065,317000,1540645520976,0.999,0.4763943217665615,1003,1003,1511,999,999,999
318,1001,1002,317.065,318000,1540645521976,1.0,0.47804088050314464,1003,1003,1511,1003,1003,1003
319,1000,1002,318.065,319000,1540645522976,0.981,0.47961755485893415,1003,1003,1511,983,983,983
320,996,1002,319.069,320000,1540645523980,0.0,0.47811875,1003,1003,1511,0,0,0
321,1002,1002,320.067,321000,1540645524978,0.0,0.47662928348909656,1003,1003,1511,0,0,0
322,1002,1002,321.065,322000,1540645525976,0.0,0.47514906832298137,1003,1003,1511,0,0,0
323,998,1002,322.067,323000,1540645526978,0.001,0.4736811145510836,1003,1003,1511,1,1,1
324,998,1002,323.069,324000,1540645527980,1.0,0.47530555555555554,1003,1003,1511,1003,1003,1003
325,1000,1002,324.069,325000,1540645528980,0.999,0.47691692307692307,1003,1003,1511,999,999,999
326,999,1002,325.07,326000,1540645529981,0.0,0.47545398773006137,1003,1003,1511,0,0,0
327,1001,1002,326.069,327000,1540645530980,0.0,0.474,1003,1003,1511,0,0,0
328,998,1002,327.071,328000,1540645531982,0.001,0.4725579268292683,1003,1003,1511,1,1,1
329,1002,1002,328.069,329000,1540645532980,0.656,0.47311550151975684,1003,1003,1511,659,659,659
330,1000,1002,329.069,330000,1540645533980,0.374,0.4728151515151515,1003,1003,1511,375,375,375
331,1000,1002,330.069,331000,1540645534980,0.184,0.47194259818731116,1003,1003,1511,184,184,184
332,1002,1002,331.067,332000,1540645535978,0.0,0.4705210843373494,1003,1003,1511,0,0,0
333,999,1002,332.069,333000,1540645536980,0.999,0.4721081081081081,1003,1003,1511,999,999,999
334,996,1002,333.074,334000,1540645537985,0.999,0.47368562874251496,1003,1003,1511,999,999,999
335,1004,1002,334.07,335000,1540645538981,0.0,0.47227164179104475,1003,1003,1511,0,0,0
336,1002,1002,335.069,336000,1540645539980,1.0,0.4738422619047619,1003,1003,1511,1003,1003,1003
337,1001,1002,336.068,337000,1540645540979,0.999,0.4754005934718101,1003,1003,1511,999,999,999
338,1001,1002,337.068,338000,1540645541979,0.999,0.4769497041420118,1003,1003,1511,999,999,999
339,1000,1002,338.068,339000,1540645542979,0.0,0.47554277286135693,1003,1003,1511,0,0,0
340,998,1002,339.07,340000,1540645543981,0.0,0.4741441176470588,1003,1003,1511,0,0,0
341,1000,1002,340.07,341000,1540645544981,0.001,0.47275659824046923,1003,1003,1511,1,1,1
342,1001,1002,341.069,342000,1540645545980,0.999,0.4742953216374269,1003,1003,1511,999,999,999
343,1000,1002,342.069,343000,1540645546980,0.389,0.4740466472303207,1003,1003,1511,389,389,389
344,999,1002,343.07,344000,1540645547981,0.835,0.47509593023255814,1003,1003,1511,835,835,835
345,999,1002,344.071,345000,1540645548982,0.001,0.4737217391304348,1003,1003,1511,1,1,1
346,1001,1002,345.07,346000,1540645549981,0.988,0.4752080924855491,1003,1003,1511,991,991,991
347,1001,1002,346.07,347000,1540645550981,0.999,0.47671757925072045,1003,1003,1511,999,999,999
348,998,1002,347.072,348000,1540645551983,0.001,0.4753505747126437,1003,1003,1511,1,1,1
349,1000,1002,348.072,349000,1540645552983,0.999,0.4768510028653295,1003,1003,1511,999,999,999
350,1001,1002,349.071,350000,1540645553982,0.001,0.47549142857142856,1003,1003,1511,1,1,1
351,1001,1002,350.07,351000,1540645554981,0.999,0.476982905982906,1003,1003,1511,999,999,999
352,999,1002,351.071,352000,1540645555982,0.508,0.47707102272727275,1003,1003,1511,509,509,509
353,999,1002,352.072,353000,1540645556983,0.0,0.4757195467422096,1003,1003,1511,0,0,0
354,1002,1002,353.07,354000,1540645557981,0.0,0.4743757062146893,1003,1003,1511,0,0,0
355,998,1002,354.072,355000,1540645558983,0.0,0.4730394366197183,1003,1003,1511,0,0,0
356,999,1002,355.073,356000,1540645559984,0.0,0.4717106741573034,1003,1003,1511,0,0,0
357,1001,1002,356.072,357000,1540645560983,0.0,0.4703893557422969,1003,1003,1511,0,0,0
358,1000,1002,357.072,358000,1540645561983,0.31,0.4699413407821229,1003,1003,1511,311,311,311
359,998,1002,358.074,359000,1540645562985,0.0,0.4686323119777159,1003,1003,1511,0,0,0
360,1001,1002,359.073,360000,1540645563984,0.001,0.4673333333333333,999,1003,1511,1,1,1
361,996,1002,360.077,361000,1540645564988,1.0,0.468808864265928,1003,1003,1511,1003,1003,1003
362,1004,1002,361.073,362000,1540645565984,0.771,0.46964364640883977,1003,1003,1511,771,771,771
363,1000,1002,362.073,363000,1540645566984,0.0,0.46834986225895314,1003,1003,1511,0,0,0
364,999,1002,363.074,364000,1540645567985,0.0,0.4670631868131868,1003,1003,1511,0,0,0
365,1000,1002,364.074,365000,1540645568985,0.001,0.465786301369863,1003,1003,1511,1,1,1
366,1001,1002,365.073,366000,1540645569984,0.968,0.4671584699453552,1003,1003,1511,971,971,971
367,991,1002,366.082,367000,1540645570993,0.0,0.46588555858310626,1003,1003,1511,0,0,0
368,1006,1002,367.076,368000,1540645571987,0.0,0.4646195652173913,1003,1003,1511,0,0,0
369,1002,1002,368.075,369000,1540645572986,0.999,0.4660677506775068,1003,1003,1511,999,999,999
370,1002,1002,369.074,370000,1540645573985,0.999,0.4675081081081081,999,1003,1511,999,999,999
371,1002,1002,370.073,371000,1540645574984,0.999,0.4689407008086253,999,1003,1511,999,999,999
372,999,1002,371.074,372000,1540645575985,0.0,0.4676801075268817,999,1003,1511,0,0,0
373,1001,1002,372.074,373000,1540645576985,0.999,0.46910455764075065,999,1003,1511,999,999,999
374,997,1002,373.077,374000,1540645577988,0.0,0.46785026737967916,999,1003,1511,0,0,0
375,1001,1002,374.076,375000,1540645578987,0.0,0.46660266666666667,999,1003,1511,0,0,0
376,1001,1002,375.075,376000,1540645579986,0.001,0.46536436170212764,999,1003,1511,1,1,1
377,1002,1002,376.073,377000,1540645580984,0.563,0.4656233421750663,999,1003,1511,563,563,563
378,999,1002,377.075,378000,1540645581986,0.999,0.4670343915343915,999,1003,1511,999,999,999
379,1001,1002,378.074,379000,1540645582985,0.0,0.46580211081794193,999,1003,1511,0,0,0
380,999,1002,379.075,380000,1540645583986,0.303,0.46537368421052633,999,1003,1511,303,303,303
381,1000,1002,380.075,381000,1540645584986,0.999,0.4667742782152231,999,1003,1511,999,999,999
382,1001,1002,381.075,382000,1540645585986,0.999,0.4681675392670157,999,1003,1511,999,999,999
383,1000,1002,382.075,383000,1540645586986,0.809,0.4690574412532637,999,1003,1511,811,811,811
384,996,1002,383.08,384000,1540645587991,0.999,0.4704375,999,1003,1511,999,999,999
385,1006,1002,384.075,385000,1540645588986,0.999,0.4718103896103896,999,1003,1511,999,999,999
386,999,1002,385.076,386000,1540645589987,0.0,0.4705880829015544,999,1003,1511,0,0,0
387,1000,1002,386.076,387000,1540645590987,0.0,0.46937209302325583,999,1003,1511,0,0,0
388,1001,1002,387.076,388000,1540645591987,0.999,0.47073711340206187,999,1003,1511,999,999,999
389,1000,1002,388.077,389000,1540645592988,1.0,0.47209768637532135,999,1003,1511,1003,1003,1003
390,1002,1002,389.075,390000,1540645593986,0.999,0.47344871794871796,999,1003,1511,999,999,999
391,995,1002,390.08,391000,1540645594991,0.0,0.4722378516624041,999,1003,1511,0,0,0
392,1004,1002,391.076,392000,1540645595987,0.0,0.47103316326530614,999,1003,1511,0,0,0
393,1002,1002,392.075,393000,1540645596986,0.999,0.4723765903307888,999,1003,1511,999,999,999
394,1000,1002,393.075,394000,1540645597986,0.0,0.47117766497461927,999,1003,1511,0,0,0
395,1001,1002,394.077,395000,1540645598988,2.998,0.4775746835443038,999,1003,1695,3007,3007,3007
396,1000,1002,395.077,396000,1540645599988,0.999,0.4788914141414141,999,1003,1695,999,999,999
397,1002,1002,396.076,397000,1540645600987,0.999,0.4802015113350126,999,1003,1695,999,999,999
398,1000,1002,397.077,398000,1540645601988,0.999,0.48150502512562815,999,1003,1695,999,999,999
399,999,1002,398.078,399000,1540645602989,0.0,0.4802982456140351,999,1003,1695,0,0,0
400,997,1002,399.081,400000,1540645603992,0.0,0.4790975,999,1003,1511,0,0,0
401,999,1002,400.082,401000,1540645604993,0.0,0.47790274314214465,999,1003,1511,0,0,0
402,1000,1002,401.082,402000,1540645605993,0.973,0.47913432835820896,999,1003,1511,975,975,975
403,1000,1002,402.083,403000,1540645606994,0.999,0.480424317617866,999,1003,1511,999,999,999
404,999,1002,403.085,404000,1540645607996,0.999,0.4817079207920792,999,1003,1511,999,999,999
405,1005,1002,404.081,405000,1540645608992,0.999,0.4829851851851852,999,1003,1511,999,999,999
406,1003,1002,405.078,406000,1540645609989,0.591,0.4832512315270936,999,1003,1511,591,591,591
407,998,1002,406.08,407000,1540645610991,0.001,0.48206633906633906,999,1003,1511,1,1,1
408,999,1002,407.081,408000,1540645611992,1.0,0.4833357843137255,999,1003,1511,1003,1003,1003
409,1000,1002,408.081,409000,1540645612992,0.209,0.48266503667481664,999,1003,1511,209,209,209
410,1001,1002,409.08,410000,1540645613991,0.001,0.481490243902439,999,1003,1511,1,1,1
411,985,1002,410.095,411000,1540645615006,1.0,0.48275182481751827,999,1003,1511,1003,1003,1003
412,1002,1002,411.093,412000,1540645616004,0.999,0.48400485436893204,999,1003,1511,999,999,999
413,1014,1002,412.079,413000,1540645616990,0.0,0.4828329297820823,999,1003,1511,0,0,0
414,1000,1002,413.079,414000,1540645617990,0.0,0.4816666666666667,999,1003,1511,0,0,0
415,1000,1002,414.079,415000,1540645618990,0.001,0.48050843373493973,999,1003,1511,1,1,1
416,1000,1002,415.079,416000,1540645619990,0.655,0.4809278846153846,999,1003,1511,655,655,655
417,1002,1002,416.078,417000,1540645620989,0.999,0.4821702637889688,999,1003,1511,999,999,999
418,999,1002,417.08,418000,1540645621991,0.999,0.4834066985645933,999,1003,1511,999,999,999
419,999,1002,418.082,419000,1540645622993,0.999,0.48463723150357996,999,1003,1511,999,999,999
420,1001,1002,419.081,420000,1540645623992,0.0,0.4834833333333333,999,1003,1511,0,0,0
421,1000,1002,420.081,421000,1540645624992,0.0,0.48233491686460805,999,1003,1511,0,0,0
422,1000,1002,421.081,422000,1540645625992,0.0,0.4811919431279621,999,1003,1511,0,0,0
423,1001,1002,422.08,423000,1540645626991,0.001,0.48005673758865247,999,1003,1511,1,1,1
424,999,1002,423.081,424000,1540645627992,0.48,0.4800566037735849,999,1003,1511,481,481,481
425,1001,1002,424.08,425000,1540645628991,0.0,0.47892705882352943,999,1003,1511,0,0,0
426,999,1002,425.081,426000,1540645629992,0.0,0.47780281690140847,999,1003,1511,0,0,0
427,1002,1002,426.08,427000,1540645630991,0.999,0.4790234192037471,999,1003,1511,999,999,999
428,1000,1002,427.08,428000,1540645631991,0.0,0.47790420560747665,999,1003,1511,0,0,0
429,1000,1002,428.08,429000,1540645632991,0.861,0.4787972027972028,999,1003,1511,863,863,863
430,998,1002,429.082,430000,1540645633993,0.001,0.4776860465116279,999,1003,1511,1,1,1
431,991,1002,430.091,431000,1540645635002,1.0,0.4788979118329466,999,1003,1511,1003,1003,1003
432,1000,1002,431.091,432000,1540645636002,0.025,0.4778472222222222,999,1003,1511,25,25,25
433,1000,1002,432.092,433000,1540645637003,1.0,0.47905311778290993,999,1003,1511,1003,1003,1003
434,1002,1002,433.09,434000,1540645638001,0.704,0.4795714285714286,999,1003,1511,707,707,707
435,999,1002,434.091,435000,1540645639002,0.0,0.4784689655172414,999,1003,1511,0,0,0
436,991,1002,435.1,436000,1540645640011,0.0,0.4773715596330275,999,1003,1511,0,0,0
437,1008,1002,436.092,437000,1540645641003,0.0,0.476279176201373,999,1003,1511,0,0,0
438,1000,1002,437.092,438000,1540645642003,0.001,0.47519406392694064,999,1003,1511,1,1,1
439,1002,1002,438.09,439000,1540645643001,0.999,0.4763872437357631,999,1003,1511,999,999,999
440,999,1002,439.091,440000,1540645644002,0.0,0.4753045454545455,999,1003,1511,0,0,0
441,999,1002,440.092,441000,1540645645003,0.001,0.47422902494331065,999,1003,1511,1,1,1
442,1001,1002,441.091,442000,1540645646002,1.0,0.4754185520361991,999,1003,1511,1003,1003,1003
443,999,1002,442.092,443000,1540645647003,0.418,0.4752889390519187,999,1003,1511,419,419,419
444,1001,1002,443.091,444000,1540645648002,0.0,0.4742184684684685,999,1003,1511,0,0,0
445,1000,1002,444.091,445000,1540645649002,0.001,0.47315505617977527,999,1003,1511,1,1,1
446,993,1002,445.098,446000,1540645650009,0.726,0.4737219730941704,999,1003,1511,727,727,727
447,997,1002,446.101,447000,1540645651012,0.482,0.4737404921700224,999,1003,1511,483,483,483
448,1012,1002,447.09,448000,1540645652001,0.999,0.4749129464285714,999,1003,1511,999,999,999
449,999,1002,448.091,449000,1540645653002,0.0,0.4738552338530067,999,1003,1511,0,0,0
450,1002,1002,449.09,450000,1540645654001,0.999,0.47502222222222223,999,1003,1511,999,999,999
451,999,1002,450.092,451000,1540645655003,1.0,0.47618625277161863,999,1003,1511,1003,1003,1003
452,999,1002,451.093,452000,1540645656004,1.0,0.4773451327433628,1003,1003,1511,1003,1003,1003
453,999,1002,452.094,453000,1540645657005,0.999,0.47849668874172185,1003,1003,1511,999,999,999
454,1002,1002,453.093,454000,1540645658004,0.999,0.4796431718061674,1003,1003,1511,999,999,999
455,1002,1002,454.091,455000,1540645659002,0.0,0.47858901098901097,1003,1003,1511,0,0,0
456,983,1001,455.108,456000,1540645660019,0.0,0.4775394736842105,1003,1003,1511,0,0,0
457,1013,1001,456.095,457000,1540645661006,0.001,0.47649671772428887,1003,1003,1511,1,1,1
458,1000,1001,457.095,458000,1540645662006,1.0,0.47763973799126636,1003,1003,1511,1003,1003,1003
459,1001,1001,458.094,459000,1540645663005,0.999,0.4787755991285403,1003,1003,1511,999,999,999
460,999,1001,459.095,460000,1540645664006,0.899,0.4796891304347826,1003,1003,1511,899,899,899
461,1000,1001,460.095,461000,1540645665006,0.0,0.47864859002169197,1003,1003,1511,0,0,0
462,995,1001,461.1,462000,1540645666011,0.001,0.4776147186147186,1003,1003,1511,1,1,1
463,1005,1001,462.095,463000,1540645667006,0.891,0.47850755939524836,1003,1003,1511,891,891,891
464,1000,1001,463.095,464000,1540645668006,0.0,0.4774762931034483,1003,1003,1511,0,0,0
465,999,1001,464.096,465000,1540645669007,0.0,0.4764494623655914,1003,1003,1511,0,0,0
466,912,1001,465.192,466000,1540645670103,0.0,0.47542703862660946,1003,1003,1511,0,0,0
467,1064,1001,466.132,467000,1540645671043,0.999,0.4765481798715203,1003,1003,1511,999,999,999
468,928,1001,467.209,468000,1540645672120,0.0,0.47552991452991455,1003,1003,1511,0,0,0
469,1123,1001,468.099,469000,1540645673010,0.74,0.47609381663113004,1003,1003,1511,743,743,743
470,1001,1001,469.098,470000,1540645674009,0.613,0.4763851063829787,999,1003,1511,615,615,615
471,999,1001,470.099,471000,1540645675010,0.0,0.4753736730360934,999,1003,1511,0,0,0
472,1002,1001,471.097,472000,1540645676008,0.0,0.4743665254237288,999,1003,1511,0,0,0
473,1000,1001,472.097,473000,1540645677008,0.788,0.4750295983086681,999,1003,1511,791,791,791
474,999,1001,473.098,474000,1540645678009,0.0,0.47402742616033755,999,1003,1511,0,0,0
475,1000,1001,474.098,475000,1540645679009,0.001,0.4730315789473684,999,1003,1511,1,1,1
476,998,1001,475.1,476000,1540645680011,0.019,0.47207773109243695,999,1003,1511,19,19,19
477,997,1001,476.103,477000,1540645681014,0.0,0.47108805031446543,999,1003,1511,0,0,0
478,998,1001,477.106,478000,1540645682017,1.0,0.4721945606694561,1003,1003,1511,1003,1003,1003
479,1002,1001,478.104,479000,1540645683015,1.0,0.4732964509394572,1003,1003,1511,1003,1003,1003
480,1001,1001,479.103,480000,1540645684014,0.226,0.47278125,1003,1003,1511,226,226,226
481,1002,1001,480.101,481000,1540645685012,0.849,0.4735634095634096,1003,1003,1511,851,851,851
482,999,1001,481.102,482000,1540645686013,0.421,0.473454356846473,1003,1003,1511,421,421,421
483,998,1001,482.104,483000,1540645687015,0.0,0.47247412008281575,1003,1003,1511,0,0,0
484,1000,1001,483.104,484000,1540645688015,0.0,0.4714979338842975,1003,1003,1511,0,0,0
485,1000,1001,484.104,485000,1540645689015,0.0,0.4705257731958763,1003,1003,1511,0,0,0
486,1000,1001,485.104,486000,1540645690015,0.0,0.4695576131687243,1003,1003,1511,0,0,0
487,999,1001,486.105,487000,1540645691016,0.603,0.46983162217659136,1003,1003,1511,603,603,603
488,999,1001,487.106,488000,1540645692017,0.0,0.4688688524590164,1003,1003,1511,0,0,0
489,1000,1001,488.106,489000,1540645693017,0.0,0.46791002044989777,1003,1003,1511,0,0,0
490,987,1001,489.12,490000,1540645694031,1.0,0.46899591836734694,1003,1003,1511,1003,1003,1003
491,1013,1001,490.107,491000,1540645695018,0.679,0.4694236252545825,1003,1003,1511,679,679,679
492,1001,1001,491.106,492000,1540645696017,0.001,0.46847154471544716,1003,1003,1511,1,1,1
493,989,1001,492.117,493000,1540645697028,0.999,0.4695476673427992,1003,1003,1511,999,999,999
494,1011,1001,493.106,494000,1540645698017,0.0,0.4685971659919028,1003,1003,1511,0,0,0
495,1000,1001,494.106,495000,1540645699017,0.0,0.46765050505050504,1003,1003,1511,0,0,0
496,999,1001,495.108,496000,1540645700019,0.999,0.4687217741935484,1003,1003,1511,999,999,999
497,1001,1001,496.107,497000,1540645701018,0.0,0.46777867203219314,1003,1003,1511,0,0,0
498,1001,1001,497.107,498000,1540645702018,0.999,0.46884538152610444,1003,1003,1511,999,999,999
499,996,1001,498.111,499000,1540645703022,0.001,0.46790781563126255,1003,1003,1511,1,1,1
500,1002,1001,499.109,500000,1540645704020,0.663,0.468298,999,1003,1003,663,663,663
501,993,1001,500.116,501000,1540645705027,0.999,0.46935728542914174,999,1003,1003,999,999,999
502,1006,1001,501.11,502000,1540645706021,0.001,0.4684243027888446,999,1003,1003,1,1,1
503,1000,1001,502.11,503000,1540645707021,0.999,0.46947912524850893,999,1003,1003,999,999,999
504,1001,1001,503.109,504000,1540645708020,0.0,0.46854761904761905,999,1003,1003,0,0,0
505,998,1001,504.111,505000,1540645709022,0.0,0.46761980198019804,999,1003,1003,0,0,0
506,1001,1001,505.11,506000,1540645710021,0.0,0.46669565217391307,999,1003,1003,0,0,0
507,1000,1001,506.11,507000,1540645711021,0.319,0.46640433925049307,999,1003,1003,319,319,319
508,1001,1001,507.11,508000,1540645712021,0.999,0.46745275590551183,999,1003,1003,999,999,999
509,1000,1001,508.11,509000,1540645713021,0.0,0.4665343811394892,999,1003,1003,0,0,0
510,1000,1001,509.11,510000,1540645714021,0.001,0.46562156862745097,999,1003,1003,1,1,1
511,1001,1001,510.109,511000,1540645715020,0.742,0.46616242661448143,999,1003,1003,743,743,743
512,997,1001,511.112,512000,1540645716023,0.0,0.465251953125,999,1003,1003,0,0,0
513,998,1001,512.114,513000,1540645717025,0.001,0.4643469785575049,999,1003,1003,1,1,1
514,1004,1001,513.11,514000,1540645718021,0.999,0.4653871595330739,999,1003,1003,999,999,999
515,1001,1001,514.11,515000,1540645719021,0.999,0.4664233009708738,999,1003,1003,999,999,999
516,998,1001,515.113,516000,1540645720024,0.999,0.46745542635658915,999,1003,1003,999,999,999
517,999,1001,516.114,517000,1540645721025,0.001,0.4665531914893617,999,1003,1003,1,1,1
518,999,1001,517.115,518000,1540645722026,0.999,0.4675810810810811,999,1003,1003,999,999,999
519,993,1001,518.123,519000,1540645723034,1.0,0.46860693641618495,999,1003,1003,1003,1003,1003
520,1008,1001,519.115,520000,1540645724026,1.0,0.46962884615384615,999,1003,1003,1003,1003,1003
521,998,1001,520.117,521000,1540645725028,0.349,0.46939731285988484,999,1003,1003,349,349,349
522,1002,1001,521.115,522000,1540645726026,0.001,0.4685,999,1003,1003,1,1,1
523,1000,1001,522.115,523000,1540645727026,0.904,0.4693326959847036,999,1003,1003,907,907,907
524,999,1001,523.117,524000,1540645728028,0.999,0.47034351145038167,999,1003,1003,999,999,999
525,1002,1001,524.115,525000,1540645729026,0.0,0.46944761904761906,999,1003,1003,0,0,0
526,1000,1001,525.116,526000,1540645730027,0.999,0.47045437262357415,999,1003,1003,999,999,999
527,998,1001,526.118,527000,1540645731029,0.0,0.469561669829222,999,1003,1003,0,0,0
528,1001,1001,527.117,528000,1540645732028,0.0,0.4686723484848485,999,1003,1003,0,0,0
529,1000,1001,528.117,529000,1540645733028,0.0,0.46778638941398865,999,1003,1003,0,0,0
530,998,1001,529.119,530000,1540645734030,0.035,0.4669698113207547,999,1003,1003,35,35,35
531,998,1001,530.121,531000,1540645735032,0.416,0.4668738229755179,999,1003,1003,417,417,417
532,1001,1001,531.12,532000,1540645736031,0.001,0.4659981203007519,999,1003,1003,1,1,1
533,1000,1001,532.12,533000,1540645737031,0.999,0.46699812382739214,999,1003,1003,999,999,999
534,985,1001,533.135,534000,1540645738046,0.0,0.466123595505618,999,1003,1003,0,0,0
535,1013,1001,534.122,535000,1540645739033,0.0,0.46525233644859815,999,1003,1003,0,0,0
536,980,1001,535.143,536000,1540645740054,0.999,0.4662481343283582,999,1003,1003,999,999,999
537,1020,1001,536.123,537000,1540645741034,0.001,0.46538175046554936,999,1003,1003,1,1,1
538,1001,1001,537.122,538000,1540645742033,0.904,0.46619702602230484,999,1003,1003,907,907,907
539,993,1001,538.129,539000,1540645743040,0.552,0.46635621521335807,999,1003,1003,555,555,555
540,1007,1001,539.122,540000,1540645744033,0.0,0.46549259259259257,999,1003,1003,0,0,0
541,1002,1001,540.12,541000,1540645745031,0.0,0.4646321626617375,999,1003,1003,0,0,0
542,993,1001,541.127,542000,1540645746038,0.0,0.4637749077490775,999,1003,1003,0,0,0
543,1000,1001,542.127,543000,1540645747038,0.0,0.4629208103130755,999,1003,1003,0,0,0
544,1004,1001,543.123,544000,1540645748034,0.0,0.4620698529411765,999,1003,1003,0,0,0
545,999,1001,544.124,545000,1540645749035,0.001,0.46122385321100917,999,1003,1003,1,1,1
546,1001,1001,545.123,546000,1540645750034,1.0,0.4622106227106227,999,1003,1003,1003,1003,1003
547,1000,1001,546.123,547000,1540645751034,1.0,0.46319378427787933,999,1003,1003,1003,1003,1003
548,1001,1001,547.122,548000,1540645752033,0.999,0.4641715328467153,999,1003,1003,999,999,999
549,991,1001,548.132,549000,1540645753043,0.999,0.4651457194899818,999,1003,1003,999,999,999
550,995,1001,549.137,550000,1540645754048,0.0,0.4643,999,1003,1003,0,0,0
551,1010,1001,550.127,551000,1540645755038,0.001,0.463459165154265,999,1003,1003,1,1,1
552,1004,1001,551.123,552000,1540645756034,0.999,0.46442934782608697,999,1003,1003,999,999,999
553,996,1001,552.127,553000,1540645757038,0.0,0.4635895117540687,999,1003,1003,0,0,0
554,1001,1001,553.127,554000,1540645758038,0.999,0.46455595667870037,999,1003,1003,999,999,999
555,997,1001,554.13,555000,1540645759041,0.0,0.4637189189189189,999,1003,1003,0,0,0
556,1002,1001,555.128,556000,1540645760039,0.0,0.46288489208633093,999,1003,1003,0,0,0
557,992,1001,556.136,557000,1540645761047,0.0,0.46205385996409337,999,1003,1003,0,0,0
558,1013,1001,557.124,558000,1540645762035,0.999,0.4630161290322581,999,1003,1003,999,999,999
559,1002,1001,558.123,559000,1540645763034,0.999,0.46397495527728083,999,1003,1003,999,999,999
560,1009,1001,559.123,560000,1540645764034,8.991,0.47920178571428573,999,1003,1511,9023,9023,9023
561,1000,1001,560.124,561000,1540645765035,1.0,0.4801301247771836,999,1003,1511,1003,1003,1003
562,1001,1001,561.123,562000,1540645766034,0.984,0.48102669039145907,999,1003,1511,987,987,987
563,1001,1001,562.123,563000,1540645767034,0.999,0.4819467140319716,999,1003,1511,999,999,999
564,998,1001,563.125,564000,1540645768036,0.0,0.48109219858156027,999,1003,1511,0,0,0
565,1002,1001,564.123,565000,1540645769034,0.0,0.4802407079646018,999,1003,1511,0,0,0
566,1000,1001,565.123,566000,1540645770034,0.0,0.4793922261484099,999,1003,1511,0,0,0
567,946,1001,566.18,567000,1540645771091,0.355,0.47917283950617284,999,1003,1511,355,355,355
568,1059,1001,567.125,568000,1540645772036,0.999,0.4800880281690141,999,1003,1511,999,999,999
569,998,1001,568.127,569000,1540645773038,0.001,0.4792460456942004,999,1003,1511,1,1,1
570,1002,1001,569.125,570000,1540645774036,0.95,0.4800719298245614,999,1003,1511,951,951,951
571,996,1001,570.129,571000,1540645775040,0.0,0.479231173380035,999,1003,1511,0,0,0
